1	0.639936	14.6705	5.21349	-2.1235	0.345858	lidar	1	0.737301	14.7047	0.27505	15.7206	0.71333	14.603	-2.78061	-4.29864	0.17879	15.6834	5.21348	-2.09209	0.345835
1	0.318057	14.2346	5.26134	-2.13397	0.247127	lidar	1	0.253435	14.2029	-0.192812	15.2038	0.440459	14.1696	-2.67925	-4.37181	-0.129235	15.2377	5.26131	-2.10256	0.247123
1	0.26923	13.697	5.19057	-1.90865	0.682309	lidar	1	0.459172	13.6856	0.0290716	14.6932	0.177545	13.7292	-2.58135	-4.43909	-0.161147	14.6987	5.19054	-1.8772	0.682359
1	-0.0559274	13.269	5.22451	-1.99451	0.346406	lidar	1	-0.190344	13.2856	-0.60756	14.273	-0.0757753	13.2823	-2.48728	-4.50075	-0.472689	14.2608	5.22448	-1.96307	0.346435
1	-0.108918	12.8094	5.08699	-1.84786	0.596544	lidar	1	0.0462308	12.9301	-0.359937	13.9252	-0.319903	12.8295	-2.39739	-4.55704	-0.511203	13.7997	5.08696	-1.8164	0.596596
1	-0.370572	12.3583	5.10924	-1.91002	0.332665	lidar	1	-0.476482	12.3633	-0.864587	13.3422	-0.555273	12.3714	-2.31202	-4.60823	-0.758559	13.3407	5.10922	-1.87857	0.332676
1	-0.573241	11.9374	5.03262	-1.92713	0.227967	lidar	1	-0.582624	12.0386	-0.960477	13.0143	-0.78235	11.9083	-2.23144	-4.65456	-0.947903	12.9136	5.03261	-1.89569	0.227961
1	-0.972745	11.4837	5.14044	-2.09575	-0.185048	lidar	1	-1.17212	11.3988	-1.52958	12.3563	-1.00163	11.4409	-2.15594	-4.69628	-1.33298	12.4476	5.14043	-2.06434	-0.185081
1	-1.31724	11.0628	5.17507	-2.18698	-0.339401	lidar	1	-1.39289	11.0424	-1.73905	11.9932	-1.21362	10.9695	-2.08575	-4.73364	-1.66409	12.016	5.17506	-2.15558	-0.339429
1	-1.52835	10.5481	5.25623	-2.10875	-0.0933271	lidar	1	-1.49687	10.4198	-1.82342	11.3677	-1.41889	10.4945	-2.02111	-4.76686	-1.85893	11.495	5.25621	-2.07734	-0.0933277
1	-1.72224	10.1318	5.14134	-2.07657	-0.00826019	lidar	1	-1.61875	10.2374	-1.93951	11.1815	-1.61797	10.0165	-1.96221	-4.79615	-2.03964	11.0727	5.14131	-2.04516	-0.00826402
1	-1.85068	9.66893	5.06126	-1.98273	0.19468	lidar	1	-1.73381	9.71347	-2.03806	10.6542	-1.81147	9.53564	-1.90924	-4.82172	-2.15347	10.6061	5.06124	-1.9513	0.194693
1	-1.94124	9.03905	5.24608	-1.82033	0.495444	lidar	1	-1.93833	8.77028	-2.21285	9.70507	-1.99998	9.05243	-1.86233	-4.84374	-2.22422	9.9737	5.24606	-1.78887	0.495479
1	-2.12428	8.54706	5.26757	-1.82902	0.368465	lidar	1	-2.1768	8.5411	-2.44401	9.46851	-2.18412	8.56717	-1.82164	-4.86238	-2.3917	9.47621	5.26754	-1.79756	0.368486
1	-2.24008	8.07604	5.20319	-1.79389	0.369039	lidar	1	-2.21875	8.15339	-2.47376	9.07968	-2.3645	8.0802	-1.78726	-4.87778	-2.49264	9.00178	5.20316	-1.76244	0.369052
